종목명,종목코드,시장,섹터코드,섹터명,기존섹터코드,기존섹터명,분류근거,매칭방식,검토신뢰도,추가검토필요
플레이디,237820,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
피스피스스튜디오,0117P0,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
핑거스토리,417180,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
한국경제TV,039340,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
한주에이알티,058450,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
현대에이치티,039010,KOSDAQ,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
CJ CGV,079160,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
HS애드,035000,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
SBS,034120,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
갤럭시아에스엠,011420,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
삼성출판사,068290,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
아센디오,012170,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
웅진,016880,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
이노션,214320,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
제일기획,030000,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
콘텐트리중앙,036420,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
키다리스튜디오,020120,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
플레이그램,009810,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
하이브,352820,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,자동 패턴 매칭,키워드,높음,False
한화,000880,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
한화비전,489790,KOSPI,S14,미디어·콘텐츠·광고,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
CJ프레시웨이,051500,KOSDAQ,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
JTC,950170,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
NH농우바이오,054050,KOSDAQ,S15,식품·농업·수산,S06,자동차·부품,수동 오류 보정,수동보정,높음,False
국순당,043650,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
나라셀라,405920,KOSDAQ,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
네오크레마,311390,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
노바렉스,194700,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
누보,332290,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
뉴온,123840,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
뉴트리,270870,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
대산F&B,065150,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
디어유,376300,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
마니커에프앤지,195500,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
매일유업,267980,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
보라티알,250000,KOSDAQ,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
삼진식품,0013V0,KOSDAQ,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
셀로맥스사이언스,471820,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
수산아이앤티,050960,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
신라에스지,025870,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
씨엑스아이,900120,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
아시아종묘,154030,KOSDAQ,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
아이스크림에듀,289010,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
에르코스,435570,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
에스앤디,260970,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
에이치엘사이언스,239610,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
에이치피오,357230,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
엠에스씨,009780,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
오에스피,368970,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
우리손에프앤지,073560,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
우양,103840,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
이지바이오,353810,KOSDAQ,S15,식품·농업·수산,S06,자동차·부품,수동 오류 보정,수동보정,높음,False
인바이오,352940,KOSDAQ,S15,식품·농업·수산,S06,자동차·부품,수동 오류 보정,수동보정,높음,False
정다운,208140,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
진로발효,018120,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
창해에탄올,004650,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
체리부로,066360,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
케이씨피드,025880,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
푸드웰,005670,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
풍국주정,023900,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
하림,136480,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
한울앤제주,276730,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
한일사료,005860,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
한탑,002680,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
현대사료,016790,KOSDAQ,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
효성오앤비,097870,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
휴럼,353190,KOSDAQ,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
CJ씨푸드,011150,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
CJ씨푸드1우,011155,KOSPI,S15,식품·농업·수산,S99,기타,보통주 CJ씨푸드와 동일 섹터 적용,AI+수동검토,높음,True
CJ제일제당,097950,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
CJ제일제당 우,097955,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
KT&G,033780,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
MH에탄올,023150,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
SB성보,003080,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
경농,002100,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
교촌에프앤비,339770,KOSPI,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
금비,008870,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
남양유업,003920,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
남양유업우,003925,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
농심,004370,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
농심홀딩스,072710,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
대동,000490,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
대상,001680,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
대상우,001685,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
대상홀딩스,084690,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
대상홀딩스우,084695,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
대한제당,001790,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
대한제당우,001795,KOSPI,S15,식품·농업·수산,S99,기타,보통주 대한제당와 동일 섹터 적용,AI+수동검토,높음,True
대한제분,001130,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
동방아그로,007590,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
동서,026960,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
동원수산,030720,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
롯데웰푸드,280360,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
롯데칠성,005300,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
롯데칠성우,005305,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
마니커,027740,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
무학,033920,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
보락,002760,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
보해양조,000890,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
빙그레,005180,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
사조대림,003960,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
사조동아원,008040,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
사조씨푸드,014710,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
사조오양,006090,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
삼립,005610,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
삼양사,145990,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
삼양사우,145995,KOSPI,S15,식품·농업·수산,S99,기타,보통주 삼양사와 동일 섹터 적용,AI+수동검토,높음,True
삼양식품,003230,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
샘표,007540,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
샘표식품,248170,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
서울식품,004410,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
서울식품우,004415,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
선진,136490,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
수산세보틱스,017550,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
수산인더스트리,126720,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
신라교역,004970,KOSPI,S15,식품·농업·수산,S99,기타,한국거래소 공식 업종,AI+수동검토,높음,True
오뚜기,007310,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
오리온,271560,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
우성,006980,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
이월드,084680,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
조비,001550,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
조흥,002600,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
카프로,006380,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
크라운제과,264900,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
크라운제과우,26490K,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
풀무원,017810,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
하이트진로,000080,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
하이트진로2우B,000087,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
하이트진로홀딩스,000140,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
하이트진로홀딩스우,000145,KOSPI,S15,식품·농업·수산,S99,기타,자동 패턴 매칭,키워드,높음,False
한성기업,003680,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
해태제과식품,101530,KOSPI,S15,식품·농업·수산,S11,2차전지·신에너지,자동 패턴 매칭,키워드,높음,False
현대그린푸드,453340,KOSPI,S15,식품·농업·수산,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
노랑풍선,104620,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
레드캡투어,038390,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
모두투어,080160,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
삼일,032280,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
서부T&D,006730,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
선광,003100,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
아난티,025980,KOSDAQ,S16,운송·물류·여행,S99,기타,주요제품·사업 키워드,AI+수동검토,높음,True
